symbol,entry_time,exit_time,direction,setup,killzone,pnl_pips,rr_achieved,usd_pnl,exit_reason,entry_price,sl_price,tp_price,partial_taken,trail_count
GBPUSD,2025-06-12T16:00:00+00:00,2025-06-12T16:10:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,-10.5,-1.0,-50.0,SL_HIT,1.36162,1.36057,1.3695857499999997,False,0
GBPUSD,2025-06-16T16:50:00+00:00,2025-06-16T16:55:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-8.8,-1.0,-50.0,SL_HIT,1.35984,1.36072,1.3522308000000005,False,0
GBPUSD,2025-06-17T15:20:00+00:00,2025-06-17T15:30:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,5.2,0.5149,25.74,GIVEBACK_GUARD,1.35681,1.35782,1.3491017750000007,False,0
GBPUSD,2025-06-18T17:00:00+00:00,2025-06-18T20:40:00+00:00,BUY,CHOCH,LONDON_CLOSE,-31.1,-1.0,-50.0,SL_HIT,1.34649,1.34338,1.3612636500000006,False,0
GBPUSD,2025-06-20T16:40:00+00:00,2025-06-20T17:50:00+00:00,SELL,CHOCH,LONDON_CLOSE,21.6,0.4301,21.51,GIVEBACK_GUARD,1.3487,1.35372204,1.3361448999999999,False,0
GBPUSD,2025-06-23T13:30:00+00:00,2025-06-23T17:20:00+00:00,SELL,CHOCH,NY_OPEN,-92.9,-1.0,-50.0,SL_HIT,1.33819,1.34747958,1.3149660500000002,False,0
GBPUSD,2025-06-24T14:40:00+00:00,2025-06-24T15:10:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,-8.1,-1.0,-50.0,SL_HIT,1.3616,1.36079,1.3640299999999999,False,0
GBPUSD,2025-06-25T14:05:00+00:00,2025-06-25T15:30:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,15.9,0.501,25.05,GIVEBACK_GUARD,1.36136,1.36453362,1.3534259499999997,False,0
GBPUSD,2025-06-25T16:15:00+00:00,2025-06-25T19:15:00+00:00,BUY,CHOCH,LONDON_CLOSE,26.1,0.7035,35.17,GIVEBACK_GUARD,1.36107,1.35735984,1.3703454000000002,False,0
GBPUSD,2025-06-26T15:40:00+00:00,2025-06-26T17:50:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,14.8,0.3664,18.32,GIVEBACK_GUARD,1.3725100000000001,1.36847016,1.3826096000000003,False,0
GBPUSD,2025-06-30T14:20:00+00:00,2025-06-30T14:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,3.12,1.8353,91.76,GIVEBACK_GUARD,1.3707799999999999,1.3706099999999999,1.3697599999999999,True,0
GBPUSD,2025-06-30T15:10:00+00:00,2025-06-30T19:05:00+00:00,BUY,CHOCH,NY_OPEN,21.7,0.7049,35.25,GIVEBACK_GUARD,1.36954,1.3664616,1.377236,False,0
GBPUSD,2025-07-01T16:10:00+00:00,2025-07-02T12:20:00+00:00,SELL,CHOCH,LONDON_CLOSE,42.8,0.5227,26.14,GIVEBACK_GUARD,1.37334,1.38152754,1.35287115,False,0
GBPUSD,2025-07-02T16:35:00+00:00,2025-07-02T17:10:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,-21.1,-1.0,-50.0,SL_HIT,1.35986,1.35775,1.3703847249999996,False,0
GBPUSD,2025-07-03T16:25:00+00:00,2025-07-03T17:25:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,9.0,0.3093,15.46,GIVEBACK_GUARD,1.36483,1.36774002,1.35755495,False,0
GBPUSD,2025-07-07T15:30:00+00:00,2025-07-07T15:45:00+00:00,BUY,CHOCH,NY_OPEN,-4.6,-1.0,-50.0,SL_HIT,1.36161,1.36115,1.3781371,False,0
GBPUSD,2025-07-07T16:00:00+00:00,2025-07-08T16:25:00+00:00,BUY,CHOCH,NY_OPEN,-67.35,-1.0,-50.0,SL_HIT,1.36144,1.35470516,1.3782771,False,0
GBPUSD,2025-07-08T16:50:00+00:00,2025-07-08T16:55:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,5.04,3.6,180.0,TP_HIT,1.35618,1.35604,1.3553399999999998,True,0
GBPUSD,2025-07-09T14:20:00+00:00,2025-07-09T16:15:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,-31.08,-1.0,-50.0,SL_HIT,1.35853,1.36163784,1.3507604,False,0
GBPUSD,2025-07-14T15:35:00+00:00,2025-07-14T18:05:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,-36.13,-1.0,-50.0,SL_HIT,1.34728,1.34366728,1.3563118,False,0
GBPUSD,2025-07-15T15:35:00+00:00,2025-07-15T16:45:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,23.6,0.6962,34.81,GIVEBACK_GUARD,1.34337,1.34676,1.3329534749999996,False,0
GBPUSD,2025-07-16T15:30:00+00:00,2025-07-16T15:35:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-4.7,-1.0,-50.0,SL_HIT,1.34027,1.34074,1.3388600000000002,False,0
GBPUSD,2025-07-17T15:35:00+00:00,2025-07-17T15:50:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,7.4,0.6379,31.9,GIVEBACK_GUARD,1.33965,1.33849,1.3474647249999998,False,0
GBPUSD,2025-07-17T16:35:00+00:00,2025-07-17T16:55:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,6.08,1.6889,84.44,GIVEBACK_GUARD,1.34026,1.3399,1.3380999999999998,True,0
GBPUSD,2025-07-18T16:35:00+00:00,2025-07-18T16:45:00+00:00,BUY,ORDER_BLOCK,LONDON_CLOSE,2.64,1.3895,69.47,GIVEBACK_GUARD,1.34564,1.3458299999999999,1.3467799999999994,True,0
GBPUSD,2025-07-22T13:30:00+00:00,2025-07-22T18:40:00+00:00,BUY,CHOCH,NY_OPEN,25.8,0.5097,25.48,GIVEBACK_GUARD,1.34846,1.34339782,1.3611154499999998,False,0
GBPUSD,2025-07-23T13:50:00+00:00,2025-07-23T18:15:00+00:00,SELL,CHOCH,NY_OPEN,-40.9,-1.0,-50.0,SL_HIT,1.35339,1.35747954,1.3431661500000005,False,0
GBPUSD,2025-07-24T16:30:00+00:00,2025-07-24T23:45:00+00:00,BUY,CHOCH,LONDON_CLOSE,-41.16,-1.0,-50.0,SL_HIT,1.35446,1.3503439000000002,1.3647502499999997,False,0
GBPUSD,2025-07-28T15:00:00+00:00,2025-07-28T19:15:00+00:00,BUY,CHOCH,NY_OPEN,-47.42,-1.0,-50.0,SL_HIT,1.34281,1.3380684999999999,1.3546637500000005,False,0
GBPUSD,2025-07-31T13:40:00+00:00,2025-08-01T12:00:00+00:00,SELL,CHOCH,NY_OPEN,55.6,0.6146,30.73,GIVEBACK_GUARD,1.32169,1.3307361599999998,1.2990746000000004,False,0
GBPUSD,2025-08-01T15:10:00+00:00,2025-08-01T15:25:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,9.9,3.3559,167.8,TRAILED_SL,1.31615,1.31456,1.3143799999999997,True,1
GBPUSD,2025-08-01T15:40:00+00:00,2025-08-07T08:05:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,79.1,0.4891,24.45,GIVEBACK_GUARD,1.32881,1.31263605,1.3692448750000001,False,0
GBPUSD,2025-08-08T16:35:00+00:00,2025-08-08T17:00:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,-5.2,-0.7324,-36.62,GIVEBACK_GUARD,1.3431899999999999,1.3438999999999999,1.3414499999999998,False,0
GBPUSD,2025-08-12T15:55:00+00:00,2025-08-12T16:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,11.2,1.6,80.0,TRAILED_SL,1.34843,1.34773,1.3442300000000005,True,0
GBPUSD,2025-08-14T15:50:00+00:00,2025-08-14T16:20:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,-10.3,-1.0,-50.0,SL_HIT,1.35534,1.35431,1.3584300000000002,False,0
GBPUSD,2025-08-15T15:35:00+00:00,2025-08-18T09:25:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,-17.1,-1.0,-50.0,SL_HIT,1.35643,1.3547200000000001,1.3639261250000003,False,0
GBPUSD,2025-08-21T13:30:00+00:00,2025-08-21T14:20:00+00:00,BUY,CHOCH,NY_OPEN,-6.9,-1.0,-50.0,SL_HIT,1.34702,1.34633,1.3617671500000004,False,0
GBPUSD,2025-08-21T15:35:00+00:00,2025-08-21T15:45:00+00:00,SELL,CHOCH,NY_OPEN,6.2,0.3949,19.75,GIVEBACK_GUARD,1.34559,1.34716,1.3304680500000003,False,0
GBPUSD,2025-08-21T16:10:00+00:00,2025-08-21T18:20:00+00:00,SELL,CHOCH,LONDON_CLOSE,23.3,0.4434,22.17,GIVEBACK_GUARD,1.34483,1.3500847799999998,1.3316930500000006,False,0
GBPUSD,2025-08-22T13:30:00+00:00,2025-08-22T14:10:00+00:00,BUY,CHOCH,NY_OPEN,1.5,0.2113,10.56,GIVEBACK_GUARD,1.34123,1.34052,1.3523297499999993,False,0
GBPUSD,2025-08-25T13:30:00+00:00,2025-08-25T22:25:00+00:00,SELL,CHOCH,NY_OPEN,38.5,0.5909,29.55,GIVEBACK_GUARD,1.34881,1.35532524,1.3325219000000001,False,0
GBPUSD,2025-08-26T13:45:00+00:00,2025-08-26T14:15:00+00:00,BUY,CHOCH,NY_OPEN,6.68,2.5692,128.46,GIVEBACK_GUARD,1.34737,1.3476299999999999,1.3655717499999995,True,0
GBPUSD,2025-08-28T14:35:00+00:00,2025-08-28T14:40:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,-4.2,-1.0,-50.0,SL_HIT,1.3518,1.35138,1.3593840499999996,False,0
GBPUSD,2025-08-28T15:10:00+00:00,2025-08-29T11:10:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,-32.12,-1.0,-50.0,SL_HIT,1.35132,1.34810838,1.3593490500000003,False,0
GBPUSD,2025-09-02T13:30:00+00:00,2025-09-02T13:50:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,-10.9,-1.0,-50.0,SL_HIT,1.33888,1.33779,1.3421500000000002,False,0
GBPUSD,2025-09-02T16:10:00+00:00,2025-09-02T17:00:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-32.95,-1.0,-50.0,SL_HIT,1.33664,1.3399345200000001,1.3284037,False,0
GBPUSD,2025-09-03T14:30:00+00:00,2025-09-03T15:15:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,8.06,1.9901,99.51,GIVEBACK_GUARD,1.3403399999999999,1.3407449999999996,1.3498957000000003,True,0
GBPUSD,2025-09-03T15:40:00+00:00,2025-09-03T16:15:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,14.2,0.455,22.75,GIVEBACK_GUARD,1.34089,1.3377690999999998,1.34869225,False,0
GBPUSD,2025-09-03T16:45:00+00:00,2025-09-03T17:00:00+00:00,BUY,ORDER_BLOCK,LONDON_CLOSE,14.22,3.6,180.0,TP_HIT,1.34144,1.3418349999999999,1.3438099999999995,True,0
GBPUSD,2025-09-04T15:55:00+00:00,2025-09-05T05:45:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,14.8,0.4996,24.98,GIVEBACK_GUARD,1.34402,1.3410576,1.3514259999999998,False,0
GBPUSD,2025-09-09T16:15:00+00:00,2025-09-09T17:10:00+00:00,SELL,CHOCH,LONDON_CLOSE,18.9,0.4538,22.69,GIVEBACK_GUARD,1.35612,1.36028514,1.34570715,False,0
GBPUSD,2025-09-11T13:35:00+00:00,2025-09-11T15:30:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,-30.42,-1.0,-50.0,SL_HIT,1.35088,1.35392244,1.3432739000000002,False,0
GBPUSD,2025-09-11T15:40:00+00:00,2025-09-11T17:20:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,26.7,0.482,24.1,GIVEBACK_GUARD,1.35336,1.34782083,1.3672079249999993,False,0
GBPUSD,2025-09-12T13:50:00+00:00,2025-09-12T15:15:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,14.0,0.4318,21.59,GIVEBACK_GUARD,1.35555,1.35879216,1.3474446000000002,False,0
GBPUSD,2025-09-12T17:00:00+00:00,2025-09-12T17:30:00+00:00,BUY,CHOCH,LONDON_CLOSE,11.64,1.7636,88.18,GIVEBACK_GUARD,1.35544,1.3561,1.3707414500000006,True,0
GBPUSD,2025-09-18T14:10:00+00:00,2025-09-18T15:35:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,23.9,0.5292,26.46,GIVEBACK_GUARD,1.36279,1.3673059399999998,1.3515001500000001,False,0
GBPUSD,2025-09-19T16:10:00+00:00,2025-09-19T19:25:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,14.3,0.4918,24.59,GIVEBACK_GUARD,1.34864,1.3515477,1.3413707500000003,False,0
GBPUSD,2025-09-24T15:00:00+00:00,2025-09-24T15:10:00+00:00,SELL,FVG_ENTRY,NY_OPEN,-6.2,-1.0,-50.0,SL_HIT,1.34592,1.34654,1.3443699999999998,False,0
GBPUSD,2025-09-25T14:45:00+00:00,2025-09-25T15:30:00+00:00,SELL,FVG_ENTRY,NY_OPEN,12.14,2.9975,149.88,TRAILED_SL,1.3422399999999999,1.34042,1.340215,True,1
GBPUSD,2025-09-25T17:00:00+00:00,2025-09-25T17:05:00+00:00,SELL,FVG_ENTRY,LONDON_CLOSE,-3.0,-1.0,-50.0,SL_HIT,1.33738,1.33768,1.33663,False,0
GBPUSD,2025-09-26T13:30:00+00:00,2025-09-26T17:10:00+00:00,SELL,CHOCH,NY_OPEN,-46.04,-1.0,-50.0,SL_HIT,1.33503,1.33963392,1.3235201999999997,False,0
GBPUSD,2025-09-29T14:55:00+00:00,2025-09-29T15:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,4.98,2.5538,127.69,GIVEBACK_GUARD,1.3446500000000001,1.3444550000000002,1.3434800000000005,True,0
GBPUSD,2025-09-30T15:00:00+00:00,2025-09-30T15:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-9.0,-1.0,-50.0,SL_HIT,1.34359,1.34449,1.3408900000000004,False,0
GBPUSD,2025-09-30T15:35:00+00:00,2025-09-30T15:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,2.32,1.5467,77.33,GIVEBACK_GUARD,1.34419,1.3440400000000001,1.34329,True,0
GBPUSD,2025-10-02T14:25:00+00:00,2025-10-02T14:35:00+00:00,SELL,CHOCH,NY_OPEN,-4.4,-1.0,-50.0,SL_HIT,1.34728,1.34772,1.3314504500000002,False,0
GBPUSD,2025-10-02T15:50:00+00:00,2025-10-02T17:25:00+00:00,SELL,CHOCH,NY_OPEN,43.1,0.6035,30.17,GIVEBACK_GUARD,1.34647,1.35361182,1.32861545,False,0
GBPUSD,2025-10-06T15:10:00+00:00,2025-10-06T15:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-5.0,-1.0,-50.0,SL_HIT,1.34318,1.34368,1.3416800000000002,False,0
GBPUSD,2025-10-06T15:45:00+00:00,2025-10-06T15:55:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,1.6,1.6,80.0,TRAILED_SL,1.34365,1.34355,1.34305,True,0
GBPUSD,2025-10-06T16:40:00+00:00,2025-10-07T14:40:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,49.05,2.0631,103.15,GIVEBACK_GUARD,1.3455,1.34291,1.3336121999999992,True,1
GBPUSD,2025-10-08T13:50:00+00:00,2025-10-08T14:05:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,8.12,1.8455,92.27,GIVEBACK_GUARD,1.34203,1.34159,1.3339784500000005,True,0
GBPUSD,2025-10-09T13:55:00+00:00,2025-10-09T14:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,4.22,1.7224,86.12,GIVEBACK_GUARD,1.33686,1.3366149999999999,1.3353899999999996,True,0
GBPUSD,2025-10-09T14:30:00+00:00,2025-10-09T15:00:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,4.08,1.6,80.0,TRAILED_SL,1.33764,1.3373849999999998,1.33611,True,0
GBPUSD,2025-10-10T14:10:00+00:00,2025-10-10T15:05:00+00:00,SELL,FVG_ENTRY,NY_OPEN,-7.7,-1.0,-50.0,SL_HIT,1.32732,1.32809,1.3253950000000003,False,0
GBPUSD,2025-10-10T15:05:00+00:00,2025-10-10T16:05:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,13.7,0.4778,23.89,GIVEBACK_GUARD,1.3283800000000001,1.3312471799999999,1.3212120500000006,False,0
GBPUSD,2025-10-10T16:10:00+00:00,2025-10-10T16:15:00+00:00,SELL,FVG_ENTRY,LONDON_CLOSE,-6.8,-1.0,-50.0,SL_HIT,1.32717,1.32785,1.32547,False,0
GBPUSD,2025-10-15T13:40:00+00:00,2025-10-15T13:55:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-5.8,-1.0,-50.0,SL_HIT,1.3354,1.33598,1.3336599999999998,False,0
GBPUSD,2025-10-16T16:25:00+00:00,2025-10-16T17:05:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,17.3,0.5234,26.17,GIVEBACK_GUARD,1.34338,1.3466853399999998,1.3351166500000005,False,0
GBPUSD,2025-10-17T13:30:00+00:00,2025-10-17T13:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-6.1,-1.0,-50.0,SL_HIT,1.3432,1.34381,1.34137,False,0
GBPUSD,2025-10-20T15:45:00+00:00,2025-10-21T09:00:00+00:00,BUY,CHOCH,NY_OPEN,-52.5,-1.0,-50.0,SL_HIT,1.34247,1.3372202000000002,1.3555944999999996,False,0
GBPUSD,2025-10-21T14:00:00+00:00,2025-10-21T14:15:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-4.2,-1.0,-50.0,SL_HIT,1.33843,1.3388499999999999,1.3371700000000004,False,0
GBPUSD,2025-10-21T14:55:00+00:00,2025-10-21T15:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,6.86,2.6902,134.51,GIVEBACK_GUARD,1.33834,1.3380850000000002,1.3368100000000007,True,0
GBPUSD,2025-10-22T15:55:00+00:00,2025-10-22T17:05:00+00:00,BUY,CHOCH,NY_OPEN,24.7,0.5512,27.56,GIVEBACK_GUARD,1.33228,1.32779908,1.3434822999999998,False,0
GBPUSD,2025-10-23T15:25:00+00:00,2025-10-23T15:30:00+00:00,SELL,FVG_ENTRY,NY_OPEN,-5.7,-1.0,-50.0,SL_HIT,1.33323,1.3338,1.3318049999999995,False,0
GBPUSD,2025-10-24T15:50:00+00:00,2025-10-24T17:10:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,8.3,0.3578,17.89,GIVEBACK_GUARD,1.3339400000000001,1.33626,1.3269800000000005,False,0
GBPUSD,2025-10-28T13:35:00+00:00,2025-10-28T13:50:00+00:00,SELL,FVG_ENTRY,NY_OPEN,3.0,0.5085,25.42,GIVEBACK_GUARD,1.3308200000000001,1.33141,1.3293450000000004,False,0
GBPUSD,2025-10-29T15:05:00+00:00,2025-10-29T15:50:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,11.3,0.3961,19.8,GIVEBACK_GUARD,1.32135,1.3242031200000002,1.3142171999999996,False,0
GBPUSD,2025-10-29T16:05:00+00:00,2025-10-29T17:45:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-29.13,-1.0,-50.0,SL_HIT,1.32104,1.32395262,1.31375845,False,0
GBPUSD,2025-10-30T15:25:00+00:00,2025-10-30T15:30:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-6.5,-1.0,-50.0,SL_HIT,1.31371,1.31436,1.3117599999999998,False,0
GBPUSD,2025-10-30T15:55:00+00:00,2025-10-31T09:10:00+00:00,SELL,CONTINUATION_OB,NY_OPEN,27.8,0.5076,25.38,GIVEBACK_GUARD,1.3155700000000001,1.32104682,1.2991395400000003,False,0
GBPUSD,2025-10-31T16:35:00+00:00,2025-10-31T16:40:00+00:00,SELL,FVG_ENTRY,LONDON_CLOSE,-5.1,-1.0,-50.0,SL_HIT,1.31183,1.3123399999999998,1.3105550000000006,False,0
GBPUSD,2025-11-04T14:55:00+00:00,2025-11-04T15:15:00+00:00,SELL,FVG_ENTRY,NY_OPEN,2.88,1.44,72.0,GIVEBACK_GUARD,1.30656,1.30636,1.30556,True,0
GBPUSD,2025-11-04T15:40:00+00:00,2025-11-04T16:00:00+00:00,SELL,FVG_ENTRY,NY_OPEN,4.32,1.6,80.0,TRAILED_SL,1.3064200000000001,1.3061500000000001,1.3050700000000006,True,0
GBPUSD,2025-11-04T16:55:00+00:00,2025-11-04T19:45:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,19.0,0.6333,31.67,GIVEBACK_GUARD,1.30467,1.30767012,1.2971697,False,0
GBPUSD,2025-11-05T16:15:00+00:00,2025-11-06T03:00:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-32.67,-1.0,-50.0,SL_HIT,1.30263,1.30589658,1.29446355,False,0
GBPUSD,2025-11-06T14:00:00+00:00,2025-11-06T14:55:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,-38.5,-1.0,-50.0,SL_HIT,1.30603,1.30988,1.2973810500000011,False,0
GBPUSD,2025-11-07T13:45:00+00:00,2025-11-07T14:20:00+00:00,BUY,CHOCH,NY_OPEN,5.0,0.5495,27.47,GIVEBACK_GUARD,1.31199,1.31108,1.3202711499999993,False,0
GBPUSD,2025-11-10T16:20:00+00:00,2025-11-11T09:10:00+00:00,SELL,CHOCH,LONDON_CLOSE,35.9,0.6828,34.14,GIVEBACK_GUARD,1.31638,1.3216379999999999,1.3032350000000008,False,0
GBPUSD,2025-11-12T14:55:00+00:00,2025-11-12T15:35:00+00:00,SELL,FVG_ENTRY,NY_OPEN,12.96,3.2,160.0,TP_HIT,1.31166,1.311255,1.309635,True,0
GBPUSD,2025-11-12T16:40:00+00:00,2025-11-12T17:50:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-27.39,-1.0,-50.0,SL_HIT,1.30963,1.3123695,1.3027812500000002,False,0
GBPUSD,2025-11-14T13:30:00+00:00,2025-11-19T17:50:00+00:00,SELL,CHOCH,NY_OPEN,60.4,0.663,33.15,GIVEBACK_GUARD,1.31348,1.3225898999999999,1.2907052500000002,False,0
GBPUSD,2025-11-20T14:15:00+00:00,2025-11-20T16:30:00+00:00,SELL,CHOCH,NY_OPEN,-51.37,-1.0,-50.0,SL_HIT,1.30585,1.31098674,1.29300815,False,0
GBPUSD,2025-11-21T13:30:00+00:00,2025-11-25T11:35:00+00:00,SELL,CHOCH,NY_OPEN,-73.9,-1.0,-50.0,SL_HIT,1.30541,1.31280036,1.2869340999999999,False,0
GBPUSD,2025-11-26T13:50:00+00:00,2025-11-26T14:15:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,35.16,1.8409,92.04,GIVEBACK_GUARD,1.3171300000000001,1.3152201850000003,1.3075809250000008,True,0
GBPUSD,2025-11-26T14:50:00+00:00,2025-11-26T17:20:00+00:00,BUY,CHOCH,NY_OPEN,27.9,0.325,16.25,GIVEBACK_GUARD,1.31826,1.3096754,1.3397215,False,0
GBPUSD,2025-12-04T15:30:00+00:00,2025-12-09T16:25:00+00:00,SELL,CHOCH,NY_OPEN,25.4,0.4558,22.79,GIVEBACK_GUARD,1.3333599999999999,1.33893252,1.3194286999999996,False,0
GBPUSD,2025-12-12T13:45:00+00:00,2025-12-12T17:55:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,20.2,0.6381,31.9,GIVEBACK_GUARD,1.3374,1.34056578,1.3294855499999998,False,0
GBPUSD,2025-12-16T15:40:00+00:00,2025-12-17T07:35:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,27.0,0.494,24.7,GIVEBACK_GUARD,1.34134,1.34680546,1.3276763500000002,False,0
GBPUSD,2025-12-19T13:30:00+00:00,2025-12-22T09:35:00+00:00,SELL,CHOCH,NY_OPEN,-43.07,-1.0,-50.0,SL_HIT,1.3370199999999999,1.3413273,1.32625175,False,0
GBPUSD,2025-12-29T13:55:00+00:00,2025-12-29T14:25:00+00:00,SELL,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,14.6,0.4293,21.47,GIVEBACK_GUARD,1.34881,1.3522108599999998,1.3403078500000007,False,0
GBPUSD,2025-12-30T14:10:00+00:00,2025-12-30T16:30:00+00:00,SELL,CHOCH,NY_OPEN,24.9,0.4774,23.87,GIVEBACK_GUARD,1.35045,1.3556659199999999,1.3374102,False,0
GBPUSD,2025-12-30T16:40:00+00:00,2025-12-31T11:00:00+00:00,SELL,CHOCH,LONDON_CLOSE,44.5,0.5332,26.66,GIVEBACK_GUARD,1.34732,1.3556659199999999,1.3264552000000007,False,0
GBPUSD,2025-12-31T16:30:00+00:00,2025-12-31T16:55:00+00:00,BUY,CHOCH,LONDON_CLOSE,-9.9,-1.0,-50.0,SL_HIT,1.3444099999999999,1.34342,1.3545723499999995,False,0
GBPUSD,2026-01-07T15:40:00+00:00,2026-01-07T21:00:00+00:00,BUY,CHOCH,NY_OPEN,-30.19,-1.0,-50.0,SL_HIT,1.34968,1.34666128,1.3572268,False,0
GBPUSD,2026-01-09T16:25:00+00:00,2026-01-12T03:15:00+00:00,BUY,CHOCH,LONDON_CLOSE,20.7,0.4871,24.36,GIVEBACK_GUARD,1.34131,1.3370605199999999,1.3519337000000005,False,0
GBPUSD,2026-01-13T14:35:00+00:00,2026-01-13T17:50:00+00:00,SELL,CHOCH,NY_OPEN,16.4,0.3329,16.64,GIVEBACK_GUARD,1.3462100000000001,1.35113688,1.3338928,False,0
GBPUSD,2026-01-15T13:30:00+00:00,2026-01-15T15:40:00+00:00,SELL,CHOCH,NY_OPEN,42.9,0.8548,42.74,GIVEBACK_GUARD,1.34205,1.3470687600000002,1.3295030999999993,False,0
GBPUSD,2026-01-19T14:00:00+00:00,2026-01-19T16:30:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-8.8,-1.0,-50.0,SL_HIT,1.3407499999999999,1.3416299999999999,1.33811,False,0
GBPUSD,2026-01-21T14:05:00+00:00,2026-01-21T17:00:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,-39.36,-1.0,-50.0,SL_HIT,1.34164,1.3455757799999999,1.33180055,False,0
GBPUSD,2026-01-22T13:30:00+00:00,2026-01-22T13:40:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,4.32,3.6,180.0,TP_HIT,1.34237,1.34225,1.34165,True,0
GBPUSD,2026-01-22T14:30:00+00:00,2026-01-22T14:50:00+00:00,BUY,CHOCH,NY_OPEN,-7.0,-1.0,-50.0,SL_HIT,1.34289,1.34219,1.3570451000000001,False,0
GBPUSD,2026-01-22T15:35:00+00:00,2026-01-22T15:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,4.28,1.9455,97.27,GIVEBACK_GUARD,1.34236,1.34214,1.34104,True,0
GBPUSD,2026-01-22T16:05:00+00:00,2026-01-22T16:30:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,-9.1,-1.0,-50.0,SL_HIT,1.34244,1.34335,1.3397100000000002,False,0
GBPUSD,2026-01-26T14:20:00+00:00,2026-01-26T17:40:00+00:00,SELL,CHOCH,NY_OPEN,-48.25,-1.0,-50.0,SL_HIT,1.36551,1.3703352,1.353447,False,0
